Hour,2019 kwh
7876,3244247.0
7877,3322554.0
7878,3573759.0
7879,3940710.0
7880,4177869.0
7881,4192032.0
7882,4198669.0
7883,4211942.0
7884,4174716.0
7885,4122660.0
7886,4119180.0
7887,4070675.0
7888,4039549.0
7889,4054060.0
7890,4243228.0
7891,4276255.0
7892,4295803.0
7893,4242774.0
7894,4082602.0
7895,3819004.0
7896,3565664.0
7897,3422746.0
7898,3341791.0
7899,3309856.0
7900,3305987.0
7901,3419723.0
7902,3647969.0
7903,3990160.0
7904,4199258.0
7905,4244583.0
7906,4272165.0
7907,4224220.0
7908,4182058.0
7909,4125078.0
7910,4097171.0
7911,4040388.0
7912,4044275.0
7913,4064701.0
7914,4268080.0
7915,4273985.0
7916,4274128.0
7917,4178461.0
7918,4017203.0
7919,3797311.0
7920,3585501.0
7921,3440912.0
7922,3350440.0
7923,3289517.0
7924,3254962.0
7925,3309755.0
7926,3506736.0
7927,3821666.0
7928,4062016.0
7929,4111836.0
7930,4169772.0
7931,4271372.0
7932,4267333.0
7933,4247787.0
7934,4230401.0
7935,4194778.0
7936,4172214.0
7937,4156655.0
7938,4324678.0
7939,4286558.0
7940,4228762.0
7941,4092811.0
7942,3948512.0
7943,3686506.0
7944,3434139.0
7945,3222395.0
7946,3102771.0
7947,3021778.0
7948,2993985.0
7949,3022727.0
7950,3090168.0
7951,3210591.0
7952,3354117.0
7953,3514429.0
7954,3641163.0
7955,3747688.0
7956,3801470.0
7957,3726652.0
7958,3562565.0
7959,3457758.0
7960,3402429.0
7961,3385304.0
7962,3486552.0
7963,3511839.0
7964,3513783.0
7965,3500976.0
7966,3433873.0
7967,3329415.0
7968,3211594.0
7969,3105725.0
7970,3043634.0
7971,2988945.0
7972,2998517.0
7973,3039380.0
7974,3150976.0
7975,3313774.0
7976,3478531.0
7977,3532670.0
7978,3640286.0
7979,3688870.0
7980,3663123.0
7981,3655314.0
7982,3626198.0
7983,3601472.0
7984,3610468.0
7985,3676588.0
7986,3818574.0
7987,3838634.0
7988,3812180.0
7989,3768716.0
7990,3681515.0
7991,3486602.0
7992,3304847.0
7993,3153613.0
7994,3063707.0
7995,3012411.0
7996,2989667.0
7997,3060823.0
7998,3144557.0
7999,3288763.0
8000,3432147.0
8001,3511461.0
8002,3653247.0
8003,3669684.0
8004,3669602.0
8005,3690418.0
8006,3625510.0
8007,3650063.0
8008,3654462.0
8009,3693221.0
8010,3917981.0
8011,3938326.0
8012,3887812.0
8013,3810326.0
8014,3696211.0
8015,3522631.0
8016,3356017.0
8017,3192228.0
8018,3100388.0
8019,3030384.0
8020,3004257.0
8021,3012802.0
8022,3079518.0
8023,3198882.0
8024,3320987.0
8025,3399756.0
8026,3485999.0
8027,3555680.0
8028,3596892.0
8029,3641256.0
8030,3660220.0
8031,3682233.0
8032,3678371.0
8033,3809274.0
8034,4006728.0
8035,4079615.0
8036,4034998.0
8037,3970571.0
8038,3843883.0
8039,3681140.0
8040,3502235.0
8041,3380588.0
8042,3329335.0
8043,3296899.0
8044,3326007.0
8045,3416472.0
8046,3664304.0
8047,4033773.0
8048,4287630.0
8049,4357936.0
8050,4391472.0
8051,4409302.0
8052,4366506.0
8053,4325867.0
8054,4310303.0
8055,4255520.0
8056,4264215.0
8057,4335480.0
8058,4556725.0
8059,4564583.0
8060,4539235.0
8061,4457746.0
8062,4314149.0
8063,4056332.0
8064,3814897.0
8065,3632433.0
8066,3549408.0
8067,3504287.0
8068,3490848.0
8069,3554848.0
8070,3776823.0
8071,4153534.0
8072,4387640.0
8073,4374275.0
8074,4411658.0
8075,4443421.0
8076,4401671.0
8077,4390495.0
8078,4375015.0
8079,4323763.0
8080,4281953.0
8081,4305094.0
8082,4503006.0
8083,4537447.0
8084,4506624.0
8085,4432871.0
8086,4285180.0
8087,3990631.0
8088,3747245.0
8089,3599769.0
8090,3504068.0
8091,3443693.0
8092,3467161.0
8093,3534662.0
8094,3729743.0
8095,4076517.0
8096,4349845.0
8097,4367634.0
8098,4392194.0
8099,4402299.0
8100,4392322.0
8101,4380073.0
8102,4392895.0
8103,4373250.0
8104,4354909.0
8105,4451532.0
8106,4598547.0
8107,4584190.0
8108,4552398.0
8109,4456285.0
8110,4330660.0
8111,4035877.0
8112,3801598.0
8113,3629177.0
8114,3535189.0
8115,3480384.0
8116,3488884.0
8117,3546333.0
8118,3765512.0
8119,4129422.0
8120,4390311.0
8121,4360944.0
8122,4378660.0
8123,4366219.0
8124,4336692.0
8125,4323159.0
8126,4295528.0
8127,4224762.0
8128,4203327.0
8129,4283461.0
8130,4484898.0
8131,4496171.0
8132,4461542.0
8133,4410424.0
8134,4237210.0
8135,3988138.0
8136,3764423.0
8137,3590534.0
8138,3488735.0
8139,3417464.0
8140,3412853.0
8141,3484946.0
8142,3685371.0
8143,4024927.0
8144,4280977.0
8145,4316788.0
8146,4323081.0
8147,4310282.0
8148,4259983.0
8149,4252367.0
8150,4238400.0
8151,4186179.0
8152,4147704.0
8153,4177888.0
8154,4384709.0
8155,4396774.0
8156,4377917.0
8157,4323551.0
8158,4173173.0
8159,3954899.0
8160,3727894.0
8161,3570611.0
8162,3470580.0
8163,3414190.0
8164,3376095.0
8165,3399632.0
8166,3512804.0
8167,3670954.0
8168,3830171.0
8169,3880357.0
8170,3930276.0
8171,3956145.0
8172,3921837.0
8173,3898444.0
8174,3848632.0
8175,3841914.0
8176,3822151.0
8177,3908561.0
8178,4162818.0
8179,4208247.0
8180,4149626.0
8181,4066829.0
8182,3958171.0
8183,3777307.0
8184,3544363.0
8185,3398889.0
8186,3279622.0
8187,3213010.0
8188,3181910.0
8189,3199213.0
8190,3273201.0
8191,3402652.0
8192,3537945.0
8193,3610200.0
8194,3645674.0
8195,3731027.0
8196,3712077.0
8197,3727239.0
8198,3729760.0
8199,3729482.0
8200,3713181.0
8201,3841613.0
8202,4127292.0
8203,4146316.0
8204,4108746.0
8205,4026495.0
8206,3879529.0
8207,3657796.0
8208,3485192.0
8209,3361475.0
8210,3299831.0
8211,3273925.0
8212,3268506.0
8213,3368508.0
8214,3616521.0
8215,3967853.0
8216,4206245.0
8217,4274982.0
8218,4310629.0
8219,4337990.0
8220,4291826.0
8221,4281050.0
8222,4276240.0
8223,4253374.0
8224,4246357.0
8225,4328728.0
8226,4470338.0
8227,4444157.0
8228,4434425.0
8229,4374395.0
8230,4202850.0
8231,3968328.0
8232,3748043.0
8233,3589901.0
8234,3513258.0
8235,3474231.0
8236,3507886.0
8237,3594278.0
8238,3836641.0
8239,4189190.0
8240,4441461.0
8241,4478112.0
8242,4528493.0
8243,4543196.0
8244,4504785.0
8245,4485892.0
8246,4446439.0
8247,4413531.0
8248,4393937.0
8249,4463644.0
8250,4699458.0
8251,4732027.0
8252,4733833.0
8253,4650198.0
8254,4544416.0
8255,4266099.0
8256,4026364.0
8257,3843619.0
8258,3737593.0
8259,3708719.0
8260,3707100.0
8261,3813814.0
8262,4034352.0
8263,4404189.0
8264,4669996.0
8265,4692684.0
8266,4692589.0
8267,4678101.0
8268,4647164.0
8269,4598820.0
8270,4589036.0
8271,4528044.0
8272,4491919.0
8273,4520585.0
8274,4793481.0
8275,4870840.0
8276,4814012.0
8277,4760231.0
8278,4607103.0
8279,4349232.0
8280,4121688.0
8281,3946096.0
8282,3862760.0
8283,3789428.0
8284,3792819.0
8285,3861563.0
8286,4091883.0
8287,4442549.0
8288,4670480.0
8289,4691780.0
8290,4684968.0
8291,4702614.0
8292,4632087.0
8293,4558380.0
8294,4524615.0
8295,4463586.0
8296,4414719.0
8297,4452113.0
8298,4641556.0
8299,4623515.0
8300,4568799.0
8301,4513203.0
8302,4382062.0
8303,4102991.0
8304,3839630.0
8305,3623109.0
8306,3522290.0
8307,3462476.0
8308,3463882.0
8309,3545991.0
8310,3738383.0
8311,4077193.0
8312,4350486.0
8313,4354120.0
8314,4354451.0
8315,4364468.0
8316,4267561.0
8317,4252311.0
8318,4214569.0
8319,4151403.0
8320,4072168.0
8321,4131353.0
8322,4358767.0
8323,4362553.0
8324,4297112.0
8325,4234040.0
8326,4115291.0
8327,3899060.0
8328,3656583.0
8329,3457127.0
8330,3337975.0
8331,3263640.0
8332,3228073.0
8333,3262530.0
8334,3379067.0
8335,3517111.0
8336,3684869.0
8337,3778848.0
8338,3823959.0
8339,3837217.0
8340,3818196.0
8341,3829202.0
8342,3820405.0
8343,3805441.0
8344,3836832.0
8345,3939008.0
8346,4157383.0
8347,4153349.0
8348,4098109.0
8349,4019264.0
8350,3939631.0
8351,3767026.0
8352,3556480.0
8353,3388036.0
8354,3293736.0
8355,3220176.0
8356,3198289.0
8357,3222542.0
8358,3290493.0
8359,3434057.0
8360,3602298.0
8361,3673991.0
8362,3732907.0
8363,3764924.0
8364,3799529.0
8365,3777674.0
8366,3788271.0
8367,3813814.0
8368,3849151.0
8369,3952527.0
8370,4273759.0
8371,4325185.0
8372,4362220.0
8373,4291737.0
8374,4171978.0
8375,3958125.0
8376,3755838.0
8377,3640122.0
8378,3557943.0
8379,3537342.0
8380,3548699.0
8381,3649765.0
8382,3888489.0
8383,4250835.0
8384,4499426.0
8385,4543214.0
8386,4515531.0
8387,4502416.0
8388,4466467.0
8389,4392252.0
8390,4386950.0
8391,4311985.0
8392,4319442.0
8393,4337384.0
8394,4569670.0
8395,4626353.0
8396,4595242.0
8397,4570108.0
8398,4395140.0
8399,4137180.0
8400,3877116.0
8401,3721311.0
8402,3632618.0
8403,3570190.0
8404,3566510.0
8405,3671308.0
8406,3911966.0
8407,4257152.0
8408,4526656.0
8409,4557327.0
8410,4528704.0
8411,4480950.0
8412,4406317.0
8413,4371031.0
8414,4395018.0
8415,4367803.0
8416,4339626.0
8417,4379211.0
8418,4640159.0
8419,4661168.0
8420,4645614.0
8421,4573618.0
8422,4447336.0
8423,4170761.0
8424,3927670.0
8425,3775012.0
8426,3695604.0
8427,3645918.0
8428,3641973.0
8429,3742027.0
8430,4000883.0
8431,4360752.0
8432,4617199.0
8433,4632861.0
8434,4657177.0
8435,4655836.0
8436,4612417.0
8437,4576879.0
8438,4566156.0
8439,4546903.0
8440,4485780.0
8441,4580534.0
8442,4817103.0
8443,4873507.0
8444,4812305.0
8445,4785992.0
8446,4630786.0
8447,4376985.0
8448,4115084.0
8449,3942422.0
8450,3863348.0
8451,3790708.0
8452,3789990.0
8453,3863889.0
8454,4089491.0
8455,4452664.0
8456,4705716.0
8457,4732546.0
8458,4689099.0
8459,4627310.0
8460,4544890.0
8461,4469449.0
8462,4432546.0
8463,4379460.0
8464,4331924.0
8465,4380171.0
8466,4590757.0
8467,4622819.0
8468,4593483.0
8469,4496827.0
8470,4387466.0
8471,4113123.0
8472,3836055.0
8473,3645824.0
8474,3561956.0
8475,3505665.0
8476,3495260.0
8477,3604350.0
8478,3784585.0
8479,4131202.0
8480,4366878.0
8481,4367837.0
8482,4350073.0
8483,4299458.0
8484,4247641.0
8485,4181156.0
8486,4141225.0
8487,4090835.0
8488,4032729.0
8489,4072787.0
8490,4302505.0
8491,4310716.0
8492,4264121.0
8493,4228802.0
8494,4092092.0
8495,3862750.0
8496,3615569.0
8497,3414717.0
8498,3301358.0
8499,3244433.0
8500,3207946.0
8501,3229884.0
8502,3340035.0
8503,3486746.0
8504,3670089.0
8505,3736327.0
8506,3747997.0
8507,3715528.0
8508,3684105.0
8509,3641314.0
8510,3557303.0
8511,3508092.0
8512,3512120.0
8513,3567408.0
8514,3848033.0
8515,3926750.0
8516,3928483.0
8517,3870029.0
8518,3757079.0
8519,3596349.0
8520,3388531.0
8521,3218840.0
8522,3117343.0
8523,3063999.0
8524,3046525.0
8525,3062802.0
8526,3150407.0
8527,3259234.0
8528,3425778.0
8529,3497064.0
8530,3510117.0
8531,3525610.0
8532,3503139.0
8533,3493682.0
8534,3460566.0
8535,3408980.0
8536,3396758.0
8537,3474856.0
8538,3769688.0
8539,3870730.0
8540,3833401.0
8541,3797395.0
8542,3703384.0
8543,3553783.0
8544,3328500.0
8545,3168980.0
8546,3080833.0
8547,3049380.0
8548,3041936.0
8549,3120546.0
8550,3305081.0
8551,3582004.0
8552,3814156.0
8553,3886369.0
8554,3908141.0
8555,3896100.0
8556,3852803.0
8557,3780350.0
8558,3748716.0
8559,3688478.0
8560,3649723.0
8561,3715049.0
8562,3940935.0
8563,3997183.0
8564,3974385.0
8565,3942286.0
8566,3821737.0
8567,3598063.0
8568,3371167.0
8569,3166195.0
8570,3070603.0
8571,2990348.0
8572,2988704.0
8573,3021754.0
8574,3150611.0
8575,3319953.0
8576,3484156.0
8577,3606794.0
8578,3703593.0
8579,3773955.0
8580,3755479.0
8581,3727097.0
8582,3629198.0
8583,3564646.0
8584,3542957.0
8585,3557436.0
8586,3690189.0
8587,3648561.0
8588,3574445.0
8589,3525760.0
8590,3453750.0
8591,3330992.0
8592,3188789.0
8593,3014024.0
8594,2924105.0
8595,2852052.0
8596,2836513.0
8597,2866273.0
8598,2945011.0
8599,3048998.0
8600,3215596.0
8601,3314037.0
8602,3355095.0
8603,3369770.0
8604,3316615.0
8605,3267711.0
8606,3198552.0
8607,3125862.0
8608,3110317.0
8609,3119844.0
8610,3348134.0
8611,3427090.0
8612,3387585.0
8613,3383988.0
8614,3289550.0
8615,3166355.0
8616,3006681.0
8617,2874084.0
8618,2795897.0
8619,2762379.0
8620,2774247.0
8621,2857178.0
8622,3027934.0
8623,3294846.0
8624,3511287.0
8625,3617713.0
8626,3685855.0
8627,3737688.0
8628,3732481.0
8629,3681388.0
8630,3665809.0
8631,3636649.0
8632,3596747.0
8633,3603181.0
8634,3835928.0
8635,3887266.0
8636,3796050.0
8637,3747015.0
8638,3615064.0
8639,3432011.0
8640,3199866.0
8641,3021511.0
8642,2961672.0
8643,2893654.0
8644,2896218.0
8645,2957199.0
8646,3126784.0
8647,3378122.0
8648,3613750.0
8649,3750265.0
8650,3847661.0
8651,3918823.0
8652,3923313.0
8653,3930772.0
8654,3905773.0
8655,3890016.0
8656,3854007.0
8657,3868449.0
8658,4028741.0
8659,4015731.0
8660,3947924.0
8661,3870349.0
8662,3765805.0
8663,3537622.0
8664,3315317.0
8665,3134025.0
8666,3032923.0
8667,2991183.0
8668,2957220.0
8669,2985333.0
8670,3089084.0
8671,3207994.0
8672,3349702.0
8673,3445260.0
8674,3525132.0
8675,3609024.0
8676,3652266.0
8677,3620302.0
8678,3564076.0
8679,3520769.0
8680,3462502.0
8681,3525361.0
8682,3792127.0
8683,3831940.0
8684,3787748.0
8685,3718452.0
8686,3613620.0
8687,3440011.0
8688,3247589.0
8689,3087550.0
8690,2966348.0
8691,2895740.0
8692,2874097.0
8693,2884642.0
8694,2939263.0
8695,3052426.0
8696,3169928.0
8697,3273701.0
8698,3363345.0
8699,3418142.0
8700,3433861.0
8701,3497965.0
8702,3480682.0
8703,3490039.0
8704,3484884.0
8705,3555248.0
8706,3757702.0
8707,3772481.0
8708,3724701.0
8709,3650777.0
8710,3537794.0
8711,3346272.0
8712,3176972.0
8713,3035770.0
8714,2958244.0
8715,2920894.0
8716,2909675.0
8717,3007278.0
8718,3191129.0
8719,3464262.0
8720,3714705.0
8721,3851924.0
8722,3923397.0
8723,3972906.0
8724,3980318.0
8725,3992105.0
8726,4005150.0
8727,3987145.0
8728,4031086.0
8729,4065058.0
8730,4245827.0
8731,4195072.0
8732,4143107.0
8733,4065691.0
8734,3938133.0
8735,3727683.0
8736,3502789.0
8737,3311211.0
8738,3235271.0
8739,3199845.0
8740,3202516.0
8741,3258051.0
8742,3415418.0
8743,3606076.0
8744,3828595.0
8745,3938861.0
8746,4006696.0
8747,4052598.0
8748,4060702.0
8749,4056613.0
8750,4084751.0
8751,4044387.0
8752,3988884.0
8753,3996980.0
8754,4142292.0
8755,4093995.0
8756,4003834.0
8757,3901047.0
8758,3746298.0
8759,3615885.0
8760,3473243.0
