Hour,DTE 2019 kWh,CE 2019 kWh,CE+DTE 2019 kWh,Zone 7 Overall 2019 kWh
137,4722475.81,3599874.0,8322349.81,9482591.785531482
138,5122026.21,3934123.0,9056149.21,10318692.204466881
139,5263121.47,4040365.0,9303486.469999999,10600511.441037983
140,5195021.98,4006930.0,9201951.98,10484821.74488207
141,5102770.35,3941564.0,9044334.35,10305230.201914597
142,4950976.49,3818116.0,8769092.49,9991616.107307056
143,4753475.15,3657429.0,8410904.15,9583491.732809374
144,4573989.22,3529888.0,8103877.22,9233661.323030557
145,4401789.96,3420399.0,7822188.96,8912702.117837444
146,4320152.55,3375255.0,7695407.55,8768245.75821897
147,4281333.98,3350852.0,7632185.98,8696210.292991344
148,4286801.73,3367713.0,7654514.73,8721651.956243321
149,4406440.6,3459593.0,7866033.6,8962659.261263933
150,4714995.88,3718311.0,8433306.879999999,9609017.68981928
151,5218921.61,4097634.0,9316555.61,10615402.586259859
152,5591114.23,4339025.0,9930139.23,11314527.608348865
153,5728607.14,4393085.0,10121692.14,11532785.443254827
154,5716140.23,4419173.0,10135313.23,11548305.487364098
155,5812971.11,4451350.0,10264321.11,11695298.715368873
156,5802026.55,4427498.0,10229524.55,11655651.069985803
157,5795344.33,4451060.0,10246404.33,11674884.107147643
158,5782596.2700000005,4446257.0,10228853.27,11654886.204970617
159,5701364.25,4416370.0,10117734.25,11528275.772782078
160,5659916.18,4362398.0,10022314.18,11419552.92495494
161,5736986.86,4403586.0,10140572.86,11554298.377037276
162,5897283.72,4470056.0,10367339.719999999,11812679.436829181
163,5889121.51,4470140.0,10359261.51,11803475.021064809
164,5788201.19,4363876.0,10152077.190000001,11567406.557737032
165,5633066.04,4223414.0,9856480.04,11230599.38543475
166,5352569.529999999,4068388.0,9420957.53,10734359.468821578
167,5028934.890000001,3806383.0,8835317.89,10067074.174844539
168,4701077.1,3595893.0,8296970.1,9453673.81944503
169,4484362.95,3443912.0,7928274.95,9033577.85129018
170,4356783.29,3353143.0,7709926.29,8784788.596215859
171,4292791.78,3313620.0,7606411.78,8666842.839954825
172,4308454.69,3303820.0,7612274.69,8673523.11457372
173,4357781.92,3365259.0,7723040.92,8799731.573325383
174,4590657.4,3599604.0,8190261.4,9332088.562256142
175,5063731.7,3942364.0,9006095.7,10261660.59517395
176,5442781.49,4165165.0,9607946.49,10947417.080741532
177,5492757.3,4244670.0,9737427.3,11094949.17123533
178,5514712.06,4259831.0,9774543.059999999,11137239.342752375
179,5552807.28,4242495.0,9795302.280000001,11160892.663453883
180,5503246.22,4235097.0,9738343.219999999,11095992.782194551
181,5517051.680000001,4232719.0,9749770.68,11109013.376233423
182,5530127.54,4231285.0,9761412.54,11122278.260373676
183,5463525.4,4191103.0,9654628.4,11000607.045884192
184,5436349.72,4178868.0,9615217.719999999,10955702.01317562
185,5520244.1,4204962.0,9725206.1,11081024.179691464
186,5735772.43,4394663.0,10130435.43,11542747.659675108
187,5865485.44,4447483.0,10312968.440000001,11750728.105189973
188,5784377.59,4394982.0,10179359.59,11598492.473137839
189,5692063.56,4310315.0,10002378.559999999,11396838.024624227
190,5497079.46,4156432.0,9653511.46,10999334.390166668
191,5206880.15,3927688.0,9134568.15,10408043.747390559
192,4879329.93,3719658.0,8598987.93,9797796.796636017
193,4652307.79,3583455.0,8235762.79,9383933.427816326
194,4550110.34,3538848.0,8088958.34,9216662.56040136
195,4507195.14,3501838.0,8009033.14,9125594.765574196
196,4507047.97,3498328.0,8005375.97,9121427.739314543
197,4589737.61,3583991.0,8173728.61,9313250.889937017
198,4876473.83,3810707.0,8687180.83,9898284.914556429
199,5368071.37,4155827.0,9523898.370000001,10851651.5781495
200,5762120.7,4423814.0,10185934.7,11605984.237543132
201,5823249.96,4497812.0,10321061.96,11759949.965364106
202,5946020.32,4491954.0,10437974.32,11893161.403223997
203,6026419.43,4545311.0,10571730.43,12045564.82520304
204,6002289.77,4496448.0,10498737.77,11962396.055093376
205,5983781.2,4478303.0,10462084.2,11920632.508772027
206,6028031.5200000005,4469196.0,10497227.52,11960675.256932875
207,6052933.41,4436144.0,10489077.41,11951388.917389167
208,5998926.28,4403257.0,10402183.280000001,11852380.634613212
209,6045735.23,4442609.0,10488344.23,11950553.522722512
210,6212302.01,4582744.0,10795046.01,12300013.452433864
211,6252844.13,4678591.0,10931435.129999999,12455416.959673347
212,6154156.6,4626531.0,10780687.6,12283653.296489
213,5999496.94,4524149.0,10523645.940000001,11990776.74247458
214,5799949.0600000005,4376374.0,10176323.06,11595032.612029871
215,5468718.34,4118736.0,9587454.34,10924068.063012863
216,5175419.38,3848942.0,9024361.379999999,10282472.744516317
217,4949912.24,3710328.0,8660240.24,9867588.461840106
218,4830393.109999999,3647486.0,8477879.11,9659803.85859495
219,4750517.08,3594050.0,8344567.08,9507906.427046044
220,4739961.63,3593341.0,8333302.63,9495071.568685466
221,4821698.71,3680333.0,8502031.71,9687323.639857214
222,5062701.76,3889204.0,8951905.76,10199915.884649405
223,5520123.59,4258705.0,9778828.59,11142122.330430426
224,5843248.44,4500757.0,10344005.440000001,11786092.059838204
225,5923151.76,4559948.0,10483099.76,11944577.906547172
226,5992334.59,4573429.0,10565763.59,12038766.131413266
227,6030686.86,4528981.0,10559667.86,12031820.578709465
228,6020646.91,4483137.0,10503783.91,11968145.69153081
229,5987178.390000001,4453324.0,10440502.39,11896041.918506645
230,5975041.87,4412908.0,10387949.870000001,11836162.905266637
231,5887638.31,4366950.0,10254588.309999999,11684209.038602423
232,5821419.13,4342666.0,10164085.129999999,11581088.55811009
233,5791298.7,4351853.0,10143151.7,11557236.740307085
234,5967836.28,4509925.0,10477761.280000001,11938495.174175795
235,6111585.62,4608730.0,10720315.620000001,12214864.690543072
236,6074718.3,4567263.0,10641981.3,12125609.56472937
237,5943286.0,4512042.0,10455328.0,11912934.408105263
238,5758537.79,4353819.0,10112356.79,11522148.626100289
239,5441420.68,4092607.0,9534027.68,10863193.043479841
240,5165292.78,3864688.0,9029980.780000001,10288875.560727624
241,4921640.66,3721892.0,8643532.66,9848551.631560063
242,4796342.59,3621245.0,8417587.59,9591106.929801807
243,4760347.92,3577524.0,8337871.92,9500277.876135755
244,4726646.36,3583627.0,8310273.36,9468831.723988434
245,4827404.26,3645290.0,8472694.26,9653896.17420993
246,5070155.69,3867989.0,8938144.690000001,10184236.34553831
247,5489877.21,4226936.0,9716813.21,11071461.2135115
248,5843714.7700000005,4445699.0,10289413.77,11723889.613015018
249,5861557.95,4488860.0,10350417.95,11793398.555724444
250,5936021.53,4494171.0,10430192.530000001,11884294.732197737
251,5940440.399999999,4504860.0,10445300.399999999,11901508.832449412
252,5902044.83,4459363.0,10361407.83,11805920.56551629
253,5847882.46,4393036.0,10240918.46,11668633.436725695
254,5800627.37,4345727.0,10146354.370000001,11560885.90345537
255,5772621.95,4285759.0,10058380.95,11460647.86385329
256,5699857.350000001,4236150.0,9936007.350000001,11321213.819308378
257,5726607.13,4258364.0,9984971.129999999,11377003.776305696
258,5876163.17,4386847.0,10263010.17,11693805.013570808
259,5862954.94,4433391.0,10296345.940000001,11731788.21614979
260,5819701.52,4350825.0,10170526.52,11588427.960237602
261,5688063.95,4248883.0,9936946.95,11322284.411562378
262,5502652.03,4082696.0,9585348.030000001,10921668.106466962
263,5229460.84,3879607.0,9109067.84,10378988.36812208
264,4928752.92,3667281.0,8596033.92,9794430.959871175
265,4684325.17,3463204.0,8147529.17,9283398.913007256
266,4578001.68,3369261.0,7947262.68,9055212.71363489
267,4480980.600000001,3307069.0,7788049.600000001,8873803.294537526
268,4460222.34,3265164.0,7725386.34,8802403.974862615
269,4466372.54,3264352.0,7730724.54,8808486.388198413
270,4527016.67,3358618.0,7885634.67,8984992.971046992
271,4702688.25,3506127.0,8208815.25,9353229.056181137
272,4899876.36,3693658.0,8593534.36,9791582.929247063
273,5047804.05,3791555.0,8839359.05,10071678.724220002
274,5168794.69,3877640.0,9046434.690000001,10307623.356166165
275,5313573.15,3905662.0,9219235.15,10504514.409767775
276,5335030.79,3928231.0,9263261.79,10554678.926321369
277,5313812.36,3900750.0,9214562.36,10499190.173094105
278,5290350.51,3874751.0,9165101.51,10442833.8481831
279,5250312.41,3807117.0,9057429.41,10320150.880715895
280,5214982.97,3808800.0,9023782.969999999,10281813.696766594
281,5265583.78,3895604.0,9161187.780000001,10438374.494178995
282,5474225.08,4070365.0,9544590.08,10875227.9770938
283,5508478.08,4123162.0,9631640.08,10974413.860140756
284,5449581.97,4038373.0,9487954.969999999,10810697.208606591
285,5356695.58,3975866.0,9332561.58,10633639.993134908
286,5215359.13,3898903.0,9114262.129999999,10384906.808563802
287,4986391.86,3700954.0,8687345.86,9898472.951848552
288,4784381.36,3508133.0,8292514.36,9448596.892316626
289,4602478.0,3353160.0,7955638.0,9064755.660332201
290,4486277.28,3263782.0,7750059.28,8830516.638174098
291,4396383.74,3206451.0,7602834.74,8662767.114841739
292,4363605.5,3184677.0,7548282.5,8600609.595064718
293,4374880.41,3192375.0,7567255.41,8622227.571311938
294,4451592.76,3261324.0,7712916.76,8788195.975970889
295,4597529.71,3385191.0,7982720.71,9095614.046393713
296,4701407.26,3555149.0,8256556.26,9407625.77340576
297,4795741.18,3640857.0,8436598.18,9612767.839122813
298,4880302.609999999,3657342.0,8537644.61,9727901.433474248
299,4981762.39,3693796.0,8675558.39,9885042.157812487
300,4997738.23,3730329.0,8728067.23,9944871.40150199
301,4961010.99,3711219.0,8672229.99,9881249.736294582
302,4940295.05,3670785.0,8611080.05,9811574.712777428
303,4892008.65,3655750.0,8547758.65,9739425.499971345
304,4909103.76,3648928.0,8558031.76,9751130.812860357
305,5007146.97,3709358.0,8716504.969999999,9931697.214619525
306,5304184.46,3955871.0,9260055.46,10551025.59292229
307,5539984.069999999,4124576.0,9664560.07,11011923.317671452
308,5520251.05,4105230.0,9625481.05,10967396.182607584
309,5464367.97,4071307.0,9535674.969999999,10865069.986768575
310,5289007.46,3983199.0,9272206.46,10564870.597688558
311,5033321.35,3782179.0,8815500.35,10044493.81637563
312,4828108.86,3659824.0,8487932.86,9671259.229895161
313,4695182.27,3577109.0,8272291.27,9425554.444992237
314,4613031.51,3529115.0,8142146.51,9277265.841378978
315,4587287.86,3505391.0,8092678.86,9220901.768461026
316,4608671.7,3531132.0,8139803.7,9274596.413709119
317,4734729.12,3654057.0,8388786.120000001,9558290.166619724
318,5037277.37,3887174.0,8924451.370000001,10168634.001643484
319,5534343.54,4263123.0,9797466.54,11163358.648970746
320,5882561.41,4529374.0,10411935.41,11863492.33622882
321,5941128.88,4530980.0,10472108.879999999,11932054.75734254
322,5941493.37,4545863.0,10487356.370000001,11949427.942407444
323,5934900.47,4520984.0,10455884.469999999,11913568.45713845
324,5883431.66,4488994.0,10372425.66,11818474.421895511
325,5852893.43,4438679.0,10291572.43,11726349.217820283
326,5790642.57,4412982.0,10203624.57,11626140.301609024
327,5748575.97,4355218.0,10103793.969999999,11512392.039505549
328,5652086.75,4320904.0,9972990.75,11363353.178149028
329,5694398.69,4349297.0,10043695.690000001,11443915.29083923
330,5884604.5,4520663.0,10405267.5,11855894.834316956
331,6040759.83,4555925.0,10596684.83,12073998.187637353
332,5986099.54,4541357.0,10527456.54,11995118.588838033
333,5850967.26,4451526.0,10302493.26,11738792.551159233
334,5623400.98,4254525.0,9877925.98,11255035.163684862
335,5276277.0,3971175.0,9247452.0,10536665.049446736
336,4979343.22,3768407.0,8747750.219999999,9967298.4519805
337,4774606.19,3640135.0,8414741.190000001,9587863.7052469
338,4629711.180000001,3553521.0,8183232.180000001,9324079.379110465
339,4546045.65,3507697.0,8053742.65,9176537.35293717
340,4545666.109999999,3498593.0,8044259.109999999,9165731.686201831
341,4607984.66,3562375.0,8170359.66,9309412.26523063
342,4868203.6,3781111.0,8649314.6,9855139.647925653
343,5341208.13,4143425.0,9484633.129999999,10806912.261636566
344,5687578.15,4381383.0,10068961.15,11472703.079014847
345,5770011.98,4474054.0,10244065.98,11672219.761258813
346,5859788.08,4481639.0,10341427.08,11783154.243486531
347,5938819.03,4456110.0,10394929.030000001,11844115.049408233
348,5943265.98,4472122.0,10415387.98,11867426.238632398
349,5945600.859999999,4452928.0,10398528.86,11848216.741738718
350,5954093.91,4451473.0,10405566.91,11856235.985899301
351,5919630.53,4408649.0,10328279.530000001,11768173.756908083
352,5872648.55,4371216.0,10243864.55,11671990.249341268
353,5879125.91,4394259.0,10273384.91,11705626.124981292
354,6047667.36,4530546.0,10578213.36,12052951.558537694
355,6108469.069999999,4581540.0,10690009.07,12180333.01996459
356,6074139.5,4573058.0,10647197.5,12131552.969705239
357,5988375.31,4458575.0,10446950.309999999,11903388.760999648
358,5733204.720000001,4269190.0,10002394.72,11396856.437534856
359,5385522.22,3998368.0,9383890.219999999,10692124.501854027
360,5051040.21,3787844.0,8838884.21,10071137.685452558
361,4826015.46,3634584.0,8460599.46,9640115.204442253
362,4684523.72,3550859.0,8235382.72,9383500.371198637
363,4594718.97,3501777.0,8096495.97,9225251.032401718
364,4569824.319999999,3479430.0,8049254.319999999,9171423.292346058
365,4635489.83,3557938.0,8193427.83,9335696.43308505
366,4882080.95,3768137.0,8650217.95,9856168.93646615
367,5331124.98,4085561.0,9416685.98,10729492.410134282
368,5694494.94,4319809.0,10014303.940000001,11410425.955077652
369,5819718.56,4421838.0,10241556.559999999,11669360.496024625
370,5895284.0200000005,4466829.0,10362113.02,11806724.068019057
371,5955302.0,4441111.0,10396413.0,11845805.90380071
372,5982047.92,4390074.0,10372121.92,11818128.336655801
373,5901966.45,4351597.0,10253563.45,11683041.300014261
374,5886351.17,4349386.0,10235737.17,11662729.808650192
375,5785440.38,4269007.0,10054447.379999999,11456165.903899506
376,5720029.19,4196128.0,9916157.190000001,11298596.293194382
377,5713051.100000001,4229188.0,9942239.100000001,11328314.35493937
378,5941411.58,4407325.0,10348736.58,11791482.781247953
379,6081394.68,4541936.0,10623330.68,12104358.809829045
380,6059919.26,4541947.0,10601866.26,12079901.975230644
381,5935917.17,4460839.0,10396756.17,11846196.916086582
382,5726359.07,4327857.0,10054216.07,11455902.346327908
383,5448633.34,4066190.0,9514823.34,10841311.37293149
384,5165570.01,3822059.0,8987629.01,10240619.412467409
385,4995662.510000001,3750145.0,8745807.510000002,9965084.90336644
386,4824032.51,3666860.0,8490892.51,9674631.492948119
387,4765845.24,3629257.0,8395102.24,9565486.834507495
388,4745184.34,3621508.0,8366692.34,9533116.23119014
389,4792293.88,3688572.0,8480865.879999999,9663207.022522671
390,5037784.87,3887438.0,8925222.870000001,10169513.058608111
391,5489414.93,4257491.0,9746905.93,11105749.243453886
392,5845266.44,4527899.0,10373165.440000001,11819317.336686557
393,5878241.44,4550062.0,10428303.440000001,11882142.278897276
394,5967467.26,4532885.0,10500352.26,11964235.62564272
395,6004238.79,4518708.0,10522946.79,11989980.12202504
396,5995645.970000001,4495162.0,10490807.97,11953360.739580618
397,6023480.7,4441358.0,10464838.7,11923771.021291876
398,6018273.850000001,4419977.0,10438250.850000001,11893476.485041792
399,5964486.55,4367321.0,10331807.55,11772193.628006386
400,5876138.5200000005,4318371.0,10194509.52,11615754.497091308
401,5843732.82,4324437.0,10168169.82,11585742.706124142
402,6051676.61,4448683.0,10500359.61,11964244.0003267
403,6098426.42,4509382.0,10607808.42,12086672.548312854
404,6035692.66,4486034.0,10521726.66,11988589.8903021
405,5914531.54,4397986.0,10312517.54,11750214.34396463
406,5721311.49,4238629.0,9959940.49,11348483.545040557
407,5310133.64,3980555.0,9290688.64,10585929.429899158
408,5016323.48,3741830.0,8758153.48,9979152.05944365
409,4801911.29,3581909.0,8383820.29,9552632.036423156
410,4654378.71,3500011.0,8154389.71,9291215.900004141
411,4630335.07,3435369.0,8065704.07,9190166.34782741
412,4585619.25,3445678.0,8031297.25,9150962.777183669
413,4622031.19,3511144.0,8133175.19,9267043.804661037
414,4871075.37,3720672.0,8591747.370000001,9789546.809992084
415,5302250.13,4072504.0,9374754.129999999,10681714.724091288
416,5671137.53,4352847.0,10023984.530000001,11421456.143102529
417,5781480.1,4380771.0,10162251.1,11578998.840877643
418,5838212.779999999,4386462.0,10224674.78,11650125.180037212
419,5937817.1,4367850.0,10305667.1,11742408.865036886
420,5955828.09,4302854.0,10258682.09,11688873.543878702
421,5947514.91,4281785.0,10229299.91,11655395.112297488
422,5991162.54,4277052.0,10268214.54,11699734.939293416
423,5882478.76,4213666.0,10096144.76,11503676.431826496
424,5743428.79,4143787.0,9887215.79,11265620.091981107
425,5700765.33,4146245.0,9847010.33,11219809.476778248
426,5800858.92,4290358.0,10091216.92,11498061.58792168
427,5907539.95,4338065.0,10245604.95,11673973.283354534
428,5821791.04,4315231.0,10137022.04,11550252.527327444
429,5716081.03,4238408.0,9954489.030000001,11342272.081812585
430,5573177.67,4098791.0,9671968.67,11020364.771239994
431,5333746.47,3869498.0,9203244.469999999,10486294.424514227
432,5017656.94,3647818.0,8665474.940000001,9873552.945952523
433,4803467.33,3498994.0,8302461.33,9459930.597119516
434,4670791.35,3415822.0,8086613.35,9213990.648811627
435,4606427.29,3359243.0,7965670.29,9076186.579834018
436,4563040.0,3349584.0,7912624.0,9015744.95874252
437,4610765.08,3358063.0,7968828.08,9079784.60613645
438,4667512.43,3448630.0,8116142.43,9247636.460131146
439,4813953.86,3605424.0,8419377.86,9593146.786330726
440,5030735.510000001,3791546.0,8822281.510000002,10052220.356785543
441,5193364.03,3880830.0,9074194.030000001,10339252.703101268
442,5350947.87,3955007.0,9305954.870000001,10603323.967559675
443,5430993.95,4021509.0,9452502.95,10770302.723718615
444,5502380.5,3985721.0,9488101.5,10810864.166762168
445,5437860.0200000005,3996874.0,9434734.02,10750056.577677839
446,5424039.2,3941364.0,9365403.2,10671060.154885542
447,5413080.66,3904982.0,9318062.66,10617119.738299444
448,5403349.28,3856947.0,9260296.280000001,10551299.986309486
449,5445036.7,3915437.0,9360473.7,10665443.4195555
450,5622413.45,4107525.0,9729938.45,11086416.279790685
451,5745777.24,4256730.0,10002507.24,11396984.644261569
452,5716337.609999999,4204586.0,9920923.61,11304027.213087229
453,5638477.18,4153379.0,9791856.18,11156966.13305103
454,5461358.7,4012322.0,9473680.7,10794432.922853569
455,5219410.02,3837958.0,9057368.02,10320080.932164945
456,5005133.47,3642748.0,8647881.469999999,9853506.721279228
457,4808837.0600000005,3531915.0,8340752.0600000005,9503559.544478076
458,4738969.15,3478785.0,8217754.15,9363414.153136548
459,4642486.48,3431333.0,8073819.48,9199413.149747435
460,4586542.82,3432230.0,8018772.82,9136692.281500617
461,4664925.05,3445285.0,8110210.05,9240877.030505987
462,4722479.57,3508291.0,8230770.57,9378245.22851633
463,4836119.65,3631661.0,8467780.65,9648297.544149065
464,4960857.6,3815382.0,8776239.6,9999759.61582611
465,5049649.55,3868810.0,8918459.55,10161806.845322307
466,5166582.69,3903066.0,9069648.690000001,10334073.684587212
467,5232088.75,3899600.0,9131688.75,10404762.922213702
468,5257416.28,3896409.0,9153825.280000001,10429985.5675399
469,5299939.82,3921597.0,9221536.82,10507136.961995605
470,5292040.14,3916658.0,9208698.14,10492508.405844461
471,5273470.96,3910240.0,9183710.96,10464037.693459013
472,5336371.91,3912946.0,9249317.91,10538791.091158811
473,5406783.7,3969234.0,9376017.7,10683154.451905666
474,5661075.97,4174894.0,9835969.969999999,11207229.94942895
475,5893028.37,4408090.0,10301118.370000001,11737225.983913487
476,5851730.56,4415878.0,10267608.559999999,11699044.477933176
477,5759578.55,4369230.0,10128808.55,11540893.971801342
478,5616855.76,4278286.0,9895141.76,11274651.043542897
479,5453787.93,4097694.0,9551481.93,10883080.639105026
480,5236302.36,3968413.0,9204715.36,10487970.37538746
481,5105107.58,3853338.0,8958445.58,10207367.439177472
482,5030296.2,3790086.0,8820382.2,10050056.258686403
483,4978766.08,3795610.0,8774376.08,9997636.297310594
484,4969868.66,3830913.0,8800781.66,10027723.152792122
485,5043169.25,3889530.0,8932699.25,10178031.741575308
486,5302352.16,4100787.0,9403139.16,10714056.99021265
487,5645037.38,4428704.0,10073741.379999999,11478149.734198276
488,5942423.67,4693409.0,10635832.67,12118603.737089174
489,6006899.83,4756081.0,10762980.83,12263477.976347022
490,6095082.34,4801176.0,10896258.34,12415336.075366544
491,6156876.64,4780249.0,10937125.64,12461900.799527887
492,6123370.04,4730309.0,10853679.04,12366820.676515065
493,6092833.25,4674892.0,10767725.25,12268883.829158574
494,6066966.14,4644074.0,10711040.14,12204296.09003205
495,5969728.78,4568678.0,10538406.780000001,12007595.432307031
496,5898008.47,4506111.0,10404119.469999999,11854586.754255906
497,5884679.78,4485082.0,10369761.780000001,11815439.162962357
498,6096648.04,4645235.0,10741883.04,12239438.88465846
499,6287110.45,4853179.0,11140289.45,12693388.242354238
500,6244911.91,4827799.0,11072710.91,12616388.38979911
501,6158757.46,4773395.0,10932152.46,12456234.294647343
502,5935217.64,4616662.0,10551879.64,12022946.58125899
503,5623822.2700000005,4363889.0,9987711.27,11380125.926857935
504,5351611.93,4160950.0,9512561.93,10838734.693462435
505,5197436.68,4025535.0,9222971.68,10508771.859826148
506,5127139.68,3952345.0,9079484.68,10345280.937359078
507,5052819.19,3922230.0,8975049.190000001,10226285.804710124
508,5051266.44,3904239.0,8955505.440000001,10204017.406067977
509,5109798.14,3976134.0,9085932.14,10352627.255722202
510,5340984.39,4191230.0,9532214.39,10861126.957668582
511,5799676.85,4521240.0,10320916.85,11759784.625174684
512,6104775.23,4763541.0,10868316.23,12383498.47795649
513,6156613.24,4784187.0,10940800.24,12466087.685752405
514,6224811.84,4750208.0,10975019.84,12505077.935534297
515,6285683.01,4745147.0,11030830.01,12568668.756837578
516,6236695.54,4678089.0,10914784.54,12436445.064527996
517,6196717.15,4637035.0,10833752.15,12344115.723257978
518,6165357.48,4634982.0,10800339.48,12306044.899835732
519,6104377.73,4596428.0,10700805.73,12192634.872417869
520,6089749.3,4555991.0,10645740.3,12129892.617393052
521,6105341.7,4549523.0,10654864.7,12140289.075420318
522,6249605.680000001,4655908.0,10905513.68,12425881.72810405
523,6331412.46,4744070.0,11075482.46,12619546.329306966
524,6211006.25,4704345.0,10915351.25,12437090.781148119
525,6075493.41,4579302.0,10654795.41,12140210.125508357
526,5838188.7,4403412.0,10241600.7,11669410.789705014
527,5474322.71,4121450.0,9595772.71,10933546.120151993
528,5164293.84,3876438.0,9040731.84,10301125.455957843
529,4918094.04,3729783.0,8647877.04,9853501.673680585
530,4802877.65,3649556.0,8452433.65,9630810.9761178
531,4713314.44,3581238.0,8294552.44,9450919.106728118
532,4668760.92,3582705.0,8251465.92,9401825.774923174
533,4730058.51,3621184.0,8351242.51,9515512.49734206
534,4941657.09,3838718.0,8780375.09,10004471.646009704
535,5271637.54,4151449.0,9423086.54,10736785.290037727
536,5592019.67,4381494.0,9973513.67,11363948.999883236
537,5710718.24,4440439.0,10151157.24,11566358.35494428
538,5824913.8,4461245.0,10286158.8,11720180.858578015
539,5954568.66,4479282.0,10433850.66,11888462.852293665
540,5944387.67,4466638.0,10411025.67,11862455.766840614
541,5941518.87,4443869.0,10385387.870000001,11833243.72970815
542,5943744.33,4447717.0,10391461.33,11840163.907689197
543,5870297.32,4376805.0,10247102.32,11675679.40587835
544,5754341.94,4340570.0,10094911.940000001,11502271.740955299
545,5742058.52,4366038.0,10108096.52,11517294.41998922
546,5902060.18,4445228.0,10347288.18,11789832.455768283
547,5998787.87,4578637.0,10577424.870000001,12052053.142949829
548,5932118.25,4546598.0,10478716.25,11939583.279204322
549,5812735.27,4470893.0,10283628.27,11717297.540339911
550,5606836.03,4305255.0,9912091.030000001,11293963.258499261
551,5304204.69,4038490.0,9342694.690000001,10645185.78823384
552,5022846.28,3820263.0,8843109.280000001,10075951.784233548
553,4853245.890000001,3677886.0,8531131.89,9720480.75703269
554,4764300.44,3634219.0,8398519.440000001,9569380.435880823
555,4696985.17,3562088.0,8259073.17,9410493.572841713
556,4688468.0600000005,3559760.0,8248228.0600000005,9398136.515838942
557,4742641.7700000005,3653185.0,8395826.77,9566312.373253549
558,4984533.27,3834034.0,8818567.27,10047988.304238174
559,5457961.21,4209916.0,9667877.21,11015702.909401381
560,5781214.32,4469725.0,10250939.32,11680051.332739362
561,5892955.62,4524402.0,10417357.620000001,11869670.471632795
562,5960443.529999999,4525437.0,10485880.53,11947746.351440916
563,6055788.75,4528785.0,10584573.75,12060198.668229515
564,6091147.9,4498004.0,10589151.9,12065415.07087709
565,6053191.02,4486755.0,10539946.02,12009349.262044206
566,6068377.96,4482674.0,10551051.96,12022003.51208403
567,5998512.23,4443142.0,10441654.23,11897354.339730412
568,5928695.47,4429923.0,10358618.469999999,11802742.33306671
569,5874905.1,4406413.0,10281318.1,11714665.303103397
570,6024600.06,4526911.0,10551511.059999999,12022526.616494214
571,6146290.06,4651733.0,10798023.059999999,12303405.5412693
572,6123259.18,4640722.0,10763981.18,12264617.787927791
573,6055286.22,4561515.0,10616801.219999999,12096919.059617443
574,5845084.46,4381422.0,10226506.46,11652212.219649615
575,5537606.93,4146739.0,9684345.93,11034467.579543289
576,5269213.25,3960271.0,9229484.25,10516192.365355788
577,5055035.68,3834350.0,8889385.68,10128679.706097236
578,4955487.98,3757617.0,8713104.98,9927823.222540252
579,4945144.79,3731491.0,8676635.79,9886269.76114844
580,4948063.49,3742277.0,8690340.49,9901885.071560774
581,5033503.2700000005,3820548.0,8854051.27,10088419.227547055
582,5283388.08,4014185.0,9297573.08,10593773.648861635
583,5740514.82,4315048.0,10055562.82,11457436.850497851
584,6084090.61,4550551.0,10634641.61,12117246.628095929
585,6099229.74,4583090.0,10682319.74,12171571.699044552
586,6166087.48,4617477.0,10783564.48,12286931.250345638
587,6249006.07,4641272.0,10890278.07,12408522.07926305
588,6287672.0,4662987.0,10950659.0,12477320.882953417
589,6234429.58,4566363.0,10800792.58,12306561.167769201
590,6226866.13,4572457.0,10799323.129999999,12304886.857650379
591,6147850.5600000005,4501856.0,10649706.56,12134411.82475082
592,6099908.36,4491649.0,10591557.36,12068155.88275801
593,6088890.03,4496201.0,10585091.030000001,12060788.06367561
594,6232058.279999999,4598679.0,10830737.28,12340680.54183096
595,6389661.11,4729134.0,11118795.11,12668897.316525273
596,6339657.53,4638801.0,10978458.530000001,12508996.022888402
597,6213617.98,4579157.0,10792774.98,12297425.811813805
598,6019823.62,4426639.0,10446462.620000001,11902833.080777904
599,5781461.100000001,4174495.0,9955956.100000001,11343943.680128975
600,5465484.430000001,3922001.0,9387485.43,10696220.930097442
601,5240075.85,3759178.0,8999253.85,10253864.90380204
602,5120582.54,3687100.0,8807682.54,10035586.103700807
603,5024953.76,3623066.0,8648019.76,9853664.290673446
604,4977663.07,3610586.0,8588249.07,9785560.80224179
605,4997961.11,3659484.0,8657445.11,9864403.654978748
606,5095499.39,3737875.0,8833374.39,10064859.726094374
607,5250299.97,3856013.0,9106312.969999999,10375849.434019499
608,5471797.67,4043291.0,9515088.67,10841613.693326076
609,5578970.41,4126203.0,9705173.41,11058198.676561587
610,5620818.7,4175500.0,9796318.7,11162050.785398126
611,5675311.06,4162168.0,9837479.059999999,11208949.42587062
612,5575919.97,4132082.0,9708001.969999999,11061421.573992386
613,5574818.8,4071128.0,9645946.8,10990715.119838696
614,5507420.82,4024450.0,9531870.82,10860735.489617594
615,5428141.62,3958401.0,9386542.620000001,10695146.680328397
616,5340885.9,3923174.0,9264059.9,10555588.30306024
617,5444734.03,4001680.0,9446414.030000001,10763364.930415891
618,5652837.34,4128786.0,9781623.34,11145306.704314923
619,5844034.31,4282251.0,10126285.309999999,11538018.959882451
620,5783489.6,4240546.0,10024035.6,11421514.332913524
621,5668238.17,4194697.0,9862935.17,11237954.443093946
622,5521963.17,4042924.0,9564887.17,10898354.740964375
