Hour,DTE 2019 kWh
4596,8195373.39
4597,8436506.84
4598,8725784.09
4599,8783401.91
4600,8841457.31
4601,8941353.94
4602,8786103.24
4603,8595095.74
4604,8181486.859999999
4605,7663531.13
4606,7215076.85
4607,6704864.25
4608,6047940.29
4609,5532804.2
4610,5128535.5200000005
4611,4882941.4
4612,4683806.35
4613,4682202.38
4614,4885218.149999999
4615,5099048.18
4616,5323820.63
4617,5633999.85
4618,5846593.7
4619,6012056.99
4620,6213466.01
4621,6384449.84
4622,6593378.13
4623,6805810.75
4624,7023340.97
4625,7320209.28
4626,7381384.359999999
4627,7453874.04
4628,7254635.9
4629,6863363.58
4630,6555293.87
4631,6176515.34
4632,5638010.73
4633,5199860.81
4634,4960255.71
4635,4651024.79
4636,4514586.76
4637,4434111.2
4638,4501794.91
4639,4509205.39
4640,4735822.25
4641,5144967.970000001
4642,5684405.25
4643,6186269.8100000005
4644,6752691.93
4645,7255466.33
4646,7607953.819999999
4647,7903222.4799999995
4648,8192772.58
4649,8372478.14
4650,8450839.04
4651,8358314.63
4652,8123343.33
4653,7761613.32
4654,7463670.8100000005
4655,6983866.26
4656,6357002.54
4657,5728740.04
4658,5235865.470000001
4659,4894589.26
4660,4645837.29
4661,4489433.19
4662,4433887.11
4663,4333555.0
4664,4466059.83
4665,4903314.99
4666,5338565.98
4667,5730351.370000001
4668,6073238.34
4669,6353863.850000001
4670,6623629.37
4671,6888886.93
4672,7156841.71
4673,7390296.04
4674,7547202.66
4675,7527180.540000001
4676,7270429.12
4677,6926777.8
4678,6617115.77
4679,6201056.11
4680,5639556.72
4681,5198256.43
4682,4850193.51
4683,4559696.83
4684,4451212.2
4685,4525911.24
4686,4760212.16
4687,5046556.85
4688,5537075.13
4689,6034323.44
4690,6517865.35
4691,6971271.12
4692,7326084.74
4693,7672036.91
4694,8152402.65
4695,8595518.87
4696,8916326.59
4697,9172813.06
4698,9065001.05
4699,8747868.92
4700,8291040.58
4701,7921579.04
4702,7622286.24
4703,7164738.02
4704,6585691.11
4705,6138436.84
4706,5781092.04
4707,5521040.26
4708,5297913.41
4709,5295793.68
4710,5492882.79
4711,5778217.82
4712,6179328.42
4713,6655167.01
4714,7065342.47
4715,7236137.28
4716,7314282.94
4717,7365785.71
4718,7518259.9399999995
4719,7628575.31
4720,7817896.05
4721,7979743.1
4722,7969995.53
4723,7796206.82
4724,7544705.42
4725,7254709.92
4726,7053772.62
4727,6623983.62
4728,6220141.68
4729,5817537.62
4730,5458628.97
4731,5298026.37
4732,5181742.37
4733,5224532.07
4734,5496818.08
4735,5821369.98
4736,6166391.95
4737,6527939.23
4738,6843420.59
4739,7241648.46
4740,7702713.17
4741,8099131.02
4742,8531330.96
4743,8849010.52
4744,9053381.41
4745,9202554.85
4746,9209570.92
4747,9067854.21
4748,8757361.209999999
4749,8298887.09
4750,7882297.43
4751,7291313.26
4752,6633624.68
4753,6027184.859999999
4754,5520676.69
4755,5231974.87
4756,5043712.4799999995
4757,5027977.11
4758,5195019.76
4759,5525102.09
4760,5903432.57
4761,6480660.69
4762,6989038.0600000005
4763,7436327.2
4764,7918604.43
4765,8471337.74
4766,8930125.700000001
4767,9015069.18
4768,8732273.16
4769,8666838.02
4770,8766172.0
4771,8807380.31
4772,8638555.77
4773,8304702.54
4774,7993693.6
4775,7556879.12
4776,7016006.430000001
4777,6582500.7700000005
4778,6240127.7
4779,5995780.3100000005
4780,5880910.71
4781,5893629.5600000005
4782,6129857.61
4783,6433005.38
4784,6935747.109999999
4785,7507061.39
4786,8053963.96
4787,8534187.05
4788,8798091.48
4789,9164248.2
4790,9482640.68
4791,9498513.040000001
4792,9157384.86
4793,8928615.35
4794,8456244.9
4795,8148033.17
4796,7761374.72
4797,7320300.29
4798,7086534.430000001
4799,6702654.69
4800,6239273.45
4801,5862106.25
4802,5578849.36
4803,5393807.29
4804,5305029.73
4805,5309420.8
4806,5350864.9799999995
4807,5322422.15
4808,5410894.95
4809,5811739.26
4810,6400028.399999999
4811,6756346.11
4812,7277502.88
4813,7770275.33
4814,8247771.829999999
4815,8671262.049999999
4816,9005947.21
4817,9231257.370000001
4818,9269585.61
4819,8675963.93
4820,7358569.26
4821,6988826.15
4822,6675164.65
4823,6336246.4399999995
4824,5909676.600000001
4825,5490499.61
4826,5192248.98
4827,4916235.72
4828,4716149.18
4829,4582911.02
4830,4575881.46
4831,4562220.66
4832,4622732.33
4833,4870607.3
4834,5154473.92
4835,5453430.57
4836,5661970.93
4837,5800844.95
4838,5992575.21
4839,6265339.38
4840,6549873.7
4841,6694611.25
4842,6754398.76
4843,6682689.85
4844,6406015.87
4845,6203445.17
4846,6066473.6899999995
4847,5680464.760000001
4848,5195926.4399999995
4849,4838787.61
4850,4659705.23
4851,4496676.06
4852,4405324.399999999
4853,4432771.3
4854,4708615.69
4855,4993828.24
4856,5277948.13
4857,5519585.9
4858,5683962.85
4859,6008512.56
4860,6333949.26
4861,6578679.92
4862,6640210.13
4863,6736293.47
4864,6825244.3
4865,6752810.5600000005
4866,6723901.63
4867,6542904.53
4868,6378784.9
4869,6105955.7700000005
4870,5930283.42
4871,5555324.11
4872,5100447.33
4873,4670657.350000001
4874,4499621.08
4875,4343300.14
4876,4280195.52
4877,4313041.12
4878,4517973.42
4879,4792498.07
4880,5089090.62
4881,5402520.02
4882,5684503.21
4883,5904666.96
4884,6086806.51
4885,6298224.24
4886,6494806.78
4887,6694655.6
4888,6823805.31
4889,6830174.88
4890,6679065.82
4891,6281656.75
4892,6011697.57
4893,5840842.67
4894,5748640.54
4895,5411634.9399999995
4896,5049340.7
4897,4760257.36
4898,4531860.05
4899,4420687.45
4900,4329254.96
4901,4392072.88
4902,4587755.87
4903,4843043.8
4904,5155854.24
4905,5486579.95
4906,5757832.9399999995
4907,5985537.1
4908,6198205.0
4909,6386870.79
4910,6572891.05
4911,6718211.43
4912,6808595.9
4913,6958774.72
4914,7028591.75
4915,6963145.0
4916,6770145.74
4917,6454579.75
4918,6274282.76
4919,5900420.13
4920,5419073.970000001
4921,5073333.18
4922,4808393.76
4923,4609946.13
4924,4543356.7299999995
4925,4583788.06
4926,4777415.91
4927,5082256.15
4928,5390457.08
4929,5699294.42
4930,6008429.36
4931,6378000.63
4932,6686192.99
4933,6975382.59
4934,7338134.22
4935,7608540.38
4936,7814909.69
4937,7889251.88
4938,7986963.81
4939,7887942.01
4940,7637790.76
4941,7272843.47
4942,7038235.94
4943,6632632.87
4944,6077773.01
4945,5622328.899999999
4946,5227185.86
4947,4957434.14
4948,4830956.88
4949,4833741.38
4950,4996931.61
4951,5253768.75
4952,5575870.23
4953,5995771.28
4954,6481829.2700000005
4955,6925112.3
4956,7273086.32
4957,7560418.3
4958,7831501.08
4959,8012579.29
4960,8148314.03
4961,8253755.78
4962,8215762.04
4963,7959044.71
4964,7609041.899999999
4965,7163105.75
4966,6972750.66
4967,6532097.09
4968,6027332.1899999995
4969,5560060.31
4970,5237188.640000001
4971,5014365.33
4972,4802669.96
4973,4768417.93
4974,4842806.38
4975,4914523.05
4976,5045869.72
4977,5468090.33
4978,5998753.11
4979,6506472.41
4980,6966865.46
4981,7283873.11
4982,7525542.88
4983,7755937.31
4984,7841193.01
4985,7958811.21
4986,7951852.97
4987,7722659.12
4988,7476302.82
4989,7110194.08
4990,7008424.97
4991,6659496.71
4992,6255163.13
4993,5894285.100000001
4994,5557326.09
4995,5283816.62
4996,5094715.41
4997,4987479.9
4998,4973533.88
4999,4891792.03
5000,5029364.96
5001,5526281.4399999995
5002,6142503.9399999995
5003,6685353.76
5004,7175855.03
5005,7576221.42
5006,7902157.68
5007,8134132.199999999
5008,8210171.69
5009,8184643.16
5010,7926738.750000001
5011,7550751.3
5012,7257256.2
5013,7054567.0
5014,6941852.62
5015,6575742.72
5016,6150706.84
5017,5811411.390000001
5018,5457881.84
5019,5250628.74
5020,5111175.04
5021,5163104.04
5022,5492601.08
5023,5791653.4799999995
5024,6167698.35
5025,6694213.21
5026,7166991.98
5027,7664985.83
5028,8122451.74
5029,8530919.63
5030,8880072.280000001
5031,8915946.24
5032,8489919.96
5033,7823489.6899999995
5034,7505640.44
5035,7230141.88
5036,6968909.24
5037,6810532.850000001
5038,6644131.68
5039,6214658.8100000005
5040,5761784.93
5041,5448031.26
5042,5228235.75
5043,5028886.13
5044,4889374.76
5045,4976770.79
5046,5201490.74
5047,5487223.09
5048,5777158.64
5049,6238094.21
5050,6640053.899999999
5051,7125679.63
5052,7441851.82
5053,7744957.03
5054,7962518.62
5055,8209280.41
5056,8340475.58
5057,8224328.81
5058,8069525.74
5059,8002184.74
5060,7805830.0
5061,7402238.489999999
5062,7220274.17
5063,6706449.23
5064,6157688.109999999
5065,5632081.14
5066,5261134.58
5067,4971975.97
5068,4839484.7
5069,4830700.68
5070,5031589.899999999
5071,5327864.74
5072,5549693.92
5073,5840071.01
5074,6120291.72
5075,6386671.68
5076,6653183.57
5077,6944341.569999999
5078,7194303.41
5079,7353014.319999999
5080,7470528.17
5081,7520143.64
5082,7530489.5
5083,7421147.66
5084,7168545.88
5085,6763885.52
5086,6570975.970000001
5087,6075676.58
5088,5554966.3
5089,5155951.140000001
5090,4802113.85
5091,4643563.45
5092,4452423.64
5093,4460593.51
5094,4662626.26
5095,4896856.61
5096,5174356.24
5097,5510692.55
5098,5803211.49
5099,6090282.87
5100,6293165.5
5101,6483617.01
5102,6750542.24
5103,6990296.03
5104,7170529.17
5105,7370833.12
5106,7415626.45
5107,7379549.54
5108,7081290.09
5109,6700926.41
5110,6444965.17
5111,5991895.56
5112,5459506.25
5113,5048940.18
5114,4746211.9799999995
5115,4538564.57
5116,4414864.739999999
5117,4427971.2
5118,4580869.36
5119,4847984.84
5120,5136797.3
5121,5495632.819999999
5122,5834778.13
5123,6131504.37
5124,6357143.65
5125,6581156.49
5126,6848648.5
5127,7112819.9799999995
5128,7328218.05
5129,7493426.38
5130,7513944.68
5131,7409588.06
5132,7102879.59
5133,6641212.11
5134,6356161.2700000005
5135,5881687.83
5136,5339076.38
5137,4964004.2700000005
5138,4646398.64
5139,4431234.34
5140,4238304.17
5141,4212096.27
5142,4273183.67
5143,4261942.66
5144,4381349.17
5145,4795587.28
5146,5171805.81
5147,5523150.05
5148,5878795.28
5149,6211809.59
5150,6556893.18
5151,6852515.12
5152,7100178.25
5153,7365191.86
5154,7472372.67
5155,7438733.7299999995
5156,7177263.569999999
5157,6828464.41
5158,6601147.84
5159,6176803.21
5160,5758335.13
5161,5318860.609999999
5162,4998651.149999999
5163,4736677.8
5164,4612458.66
5165,4445183.54
5166,4435296.399999999
5167,4436544.61
5168,4505285.4
5169,4940223.8
5170,5406660.12
5171,5940162.5200000005
5172,6391964.65
5173,6743661.45
5174,7044107.89
5175,7327655.83
5176,7522901.4
5177,7616464.069999999
5178,7550731.17
5179,7299427.92
5180,7058149.95
5181,6747554.33
5182,6630327.93
5183,6239398.81
5184,5764176.37
5185,5323055.27
5186,5000865.14
5187,4810013.5200000005
5188,4715777.71
5189,4754307.260000001
5190,5008733.89
5191,5306853.95
5192,5652119.42
5193,6021686.07
5194,6641161.78
5195,7122659.28
5196,7600114.88
5197,7982771.3
5198,8331803.5
5199,8590194.51
5200,8753740.16
5201,8912255.34
5202,8940234.71
5203,8816788.08
5204,8476949.879999999
5205,7941938.51
5206,7652384.31
5207,7077962.81
5208,6472960.3100000005
5209,6080682.68
5210,5641355.56
5211,5403001.35
5212,5298085.17
5213,5305377.91
5214,5512102.21
5215,5873753.75
5216,6163491.24
5217,6504021.23
5218,6751000.46
5219,6903684.21
5220,7044985.46
5221,7183773.3100000005
5222,7166705.86
5223,7041355.7299999995
5224,7025393.08
5225,7099230.08
5226,7293391.0
5227,7354359.39
5228,7160266.2
5229,6920229.87
5230,6799626.68
5231,6291861.35
5232,5812591.66
5233,5517224.59
5234,5156586.42
5235,4980690.85
5236,4829233.5200000005
5237,4830810.9399999995
5238,5075314.63
5239,5321502.1
5240,5621606.22
5241,5931881.83
5242,6459581.16
5243,6932460.62
5244,7252643.72
5245,7496081.71
5246,7751614.21
5247,7921351.01
5248,8135663.83
5249,8312454.91
5250,8388827.14
5251,8252258.290000001
5252,7910728.11
5253,7506346.56
5254,7224303.67
5255,6700893.01
5256,6148035.57
5257,5683632.76
5258,5309885.9799999995
5259,5067744.14
5260,4904038.8
5261,4973174.97
5262,5145659.22
5263,5531190.25
5264,5771872.890000001
5265,6176538.42
5266,6455582.37
5267,6576153.23
5268,6933800.56
5269,7264940.61
5270,7563243.35
5271,7748677.279999999
5272,7879918.680000001
5273,7962226.4
5274,7905129.17
5275,7740447.5600000005
5276,7386388.03
5277,6934313.82
5278,6720459.03
5279,6177987.66
5280,5642442.65
5281,5187205.1
5282,4871109.0600000005
5283,4627245.39
5284,4518559.5200000005
5285,4525902.4799999995
5286,4699165.649999999
5287,4966880.44
5288,5225256.89
5289,5544450.19
5290,5895208.6
5291,6230283.86
5292,6452964.9799999995
5293,6582458.13
5294,6757081.56
5295,6918803.94
5296,7042661.97
5297,7143630.17
5298,7166638.95
5299,7023404.33
5300,6774628.73
5301,6371396.28
5302,6211973.28
5303,5770969.74
5304,5289359.949999999
5305,4933721.12
5306,4662484.45
5307,4490436.57
5308,4335363.25
5309,4313443.15
5310,4350452.16
5311,4435160.08
5312,4489343.970000001
5313,4839866.64
5314,5164021.54
5315,5432718.78
5316,5663219.96
5317,5836578.36
5318,6031203.510000001
5319,6196930.220000001
5320,6368306.55
5321,6519777.79
5322,6635265.68
5323,6486423.21
5324,6238409.41
5325,5992900.0
5326,5825337.53
5327,5472071.19
5328,5100048.95
5329,4734219.93
5330,4501870.1
5331,4293883.5
5332,4136914.31
5333,4077336.28
5334,4096574.09
5335,4090230.1
5336,4146678.53
5337,4466357.66
5338,4837337.61
5339,5261047.85
5340,5619198.8
5341,5861474.85
5342,6099500.7700000005
5343,6300381.28
5344,6496459.2
5345,6603790.680000001
5346,6814680.7
5347,6834538.77
5348,6682294.71
5349,6478597.05
5350,6466271.65
5351,6071388.56
5352,5674107.71
5353,5337117.63
5354,5042976.68
5355,4885081.87
5356,4781351.72
5357,4848873.16
5358,5132086.69
5359,5518031.7
5360,5812165.16
5361,6167385.61
5362,6616647.97
5363,7132103.58
5364,7663068.79
5365,8036318.39
5366,8255152.7700000005
5367,8535027.65
5368,8674141.21
5369,8806516.66
5370,8762922.49
5371,8502431.19
5372,8228516.989999999
5373,7951828.97
5374,7621027.08
5375,7034198.03
5376,6697288.85
5377,6255590.76
5378,5695297.2
5379,5406927.8
5380,5275740.95
5381,5295917.9
5382,5472781.58
5383,5932078.06
5384,6150173.140000001
5385,6375163.8100000005
5386,6532590.6
5387,6751077.56
5388,6991281.39
5389,7300530.17
5390,7798663.77
5391,8129382.670000001
5392,8391496.45
5393,8589618.49
5394,8499696.86
5395,8156135.7700000005
5396,7810140.14
5397,7463350.24
5398,7143071.74
5399,6657361.42
5400,6078968.03
5401,5519393.7299999995
5402,5166832.350000001
5403,4912852.22
5404,4840176.98
5405,4836328.0
5406,5049680.61
5407,5373690.96
5408,5619482.43
5409,5957208.42
5410,6295916.09
5411,6572768.4
5412,6883601.11
5413,7161898.39
5414,7492016.05
5415,7767232.81
5416,7878094.06
5417,7871668.07
5418,7809609.02
5419,7474743.5
5420,7141843.58
5421,6790386.07
5422,6559300.279999999
5423,6079163.96
5424,5606926.09
5425,5276456.7
5426,4961049.43
5427,4760330.38
5428,4673347.17
5429,4709922.07
5430,4930796.5200000005
5431,5242938.42
5432,5513023.329999999
5433,5771853.5600000005
5434,6083758.05
5435,6437434.82
5436,6737404.51
5437,6997581.77
5438,7269270.31
5439,7400438.9799999995
5440,7481810.42
5441,7342020.64
5442,7257020.61
5443,7091833.17
5444,6742312.7700000005
5445,6509859.23
5446,6338785.71
5447,5929410.16
5448,5490577.1899999995
5449,5175658.46
5450,4948096.5600000005
5451,4746049.83
5452,4631264.32
5453,4635920.7
5454,4865573.89
5455,5248805.859999999
5456,5410102.51
5457,5687681.34
5458,6014589.5
5459,6311534.52
5460,6508732.739999999
5461,6763546.79
5462,7064245.59
5463,7301743.7
5464,7521440.44
5465,7684838.91
5466,7619982.49
5467,7425328.609999999
5468,7105605.05
5469,6795482.83
5470,6626211.83
5471,6215499.07
5472,5783407.140000001
5473,5497679.08
5474,5255409.05
5475,5057801.82
5476,4894944.86
5477,4821534.99
5478,4859977.06
5479,4941353.899999999
5480,5024783.1899999995
5481,5459254.37
5482,5960805.03
5483,6410913.7299999995
5484,6713767.05
5485,6972925.22
5486,7255912.27
5487,7389814.7299999995
5488,7628507.65
5489,7801881.43
5490,7882220.82
5491,7681959.14
5492,7307352.37
5493,7157882.38
5494,7010689.83
5495,6567967.45
5496,6093126.65
5497,5689405.07
5498,5356564.24
5499,5103509.75
5500,4910000.33
5501,4777028.3
5502,4722421.97
5503,4742750.37
5504,4739129.28
5505,5077001.57
5506,5707205.5
5507,6298252.63
5508,6850512.41
5509,7282061.5
5510,7285701.649999999
5511,6953585.72
5512,6980225.9
5513,7190170.04
5514,7215575.7
5515,7171490.41
5516,6935853.02
5517,6710193.2700000005
5518,6316261.03
5519,5920061.71
5520,5583043.95
5521,5191328.67
5522,4959225.0
5523,4801168.16
5524,4711868.9799999995
5525,4741153.55
5526,5039852.66
5527,5408251.68
5528,5683764.29
5529,6074555.45
5530,6522080.67
5531,6924600.3100000005
5532,7245909.5
5533,7543449.89
5534,7820624.649999999
5535,8091930.17
5536,8276975.57
5537,8388964.19
5538,8397048.540000001
5539,8295367.78
5540,8014875.92
5541,7652985.02
5542,7390216.2
5543,6867039.24
5544,6361910.05
5545,5817813.54
5546,5498688.67
5547,5246234.2
5548,5131613.12
5549,5149130.35
5550,5381215.24
5551,5787553.02
5552,6049261.61
5553,6480331.69
5554,6988113.52
5555,7535331.34
5556,7919648.2
5557,8281563.0600000005
5558,8678719.82
5559,9002471.93
5560,9064711.45
5561,9033834.09
5562,8822818.82
5563,8496150.65
5564,8172435.88
5565,7793116.819999999
5566,7287456.29
5567,6754351.510000001
5568,6349882.42
5569,5836060.61
5570,5531054.1
5571,5304470.42
5572,5108188.66
5573,5094054.8
5574,5311450.63
5575,5727450.350000001
5576,5953153.93
5577,6391087.34
5578,6823382.4
5579,7336636.49
5580,7810256.79
5581,8216278.21
5582,8568807.31
5583,8803028.68
5584,8924881.35
5585,8957435.43
5586,8793175.41
5587,8415547.29
5588,7988711.659999999
5589,7715594.95
5590,7464942.82
5591,6906929.9
5592,6348745.55
5593,5910585.5
5594,5525630.82
5595,5224963.06
5596,4998905.17
5597,4979852.61
5598,5108912.49
5599,5464495.18
5600,5565482.4399999995
5601,5721581.22
5602,5914266.489999999
5603,6128419.149999999
5604,6424386.22
5605,6688919.99
5606,6918061.51
5607,7067710.64
5608,7142914.53
5609,7123220.56
5610,6980428.4799999995
5611,6720873.399999999
5612,6312376.4399999995
5613,6140328.58
5614,5967478.81
5615,5534116.41
5616,5097031.8
5617,4716283.46
5618,4553394.01
5619,4385739.01
5620,4329380.32
5621,4363232.19
5622,4548284.34
5623,4864458.1
5624,5065570.18
5625,5334470.94
5626,5599235.05
5627,5830071.72
5628,5940448.33
5629,6085270.3
5630,6186395.21
5631,6236697.739999999
5632,6246176.0
5633,6227031.4
5634,6167833.29
5635,5944044.99
5636,5638753.99
5637,5530196.2
5638,5420393.25
5639,5095603.510000001
5640,4730147.24
5641,4459710.87
5642,4251305.87
5643,4139829.8200000003
5644,4013107.4099999997
5645,4021736.04
5646,4089553.59
5647,4248696.7
5648,4281292.31
5649,4544869.2
5650,4769053.66
5651,4917713.69
5652,5041156.36
5653,5075545.01
5654,5121986.3100000005
5655,5204348.59
5656,5270314.54
5657,5327927.79
5658,5425800.81
5659,5381304.32
5660,5202282.95
5661,5143058.02
5662,5023919.77
5663,4776007.87
5664,4406649.2
5665,4204925.05
5666,4055262.15
5667,3952532.59
5668,3859666.2
5669,3840182.9099999997
5670,3861076.0900000003
5671,3919217.25
5672,3927912.3
5673,4180738.09
5674,4490895.2
5675,4682679.4399999995
5676,4849302.7299999995
5677,4981440.05
5678,5101570.72
5679,5235293.13
5680,5411667.53
5681,5551669.78
5682,5522165.87
5683,5379269.87
5684,5231795.9
5685,5296392.0600000005
5686,5183731.84
5687,4939351.67
5688,4682795.71
5689,4438675.39
5690,4317749.45
5691,4225757.82
5692,4174708.11
5693,4232526.86
5694,4509885.66
5695,4953307.53
5696,5155696.58
5697,5421293.79
5698,5680726.54
5699,5908126.55
5700,6049702.21
5701,6248340.39
5702,6326477.98
5703,6235332.02
5704,6151340.3100000005
5705,6045087.149999999
5706,5902392.34
5707,5806152.92
5708,5757575.29
5709,5748685.89
5710,5597886.35
5711,5280855.71
5712,4962011.680000001
5713,4736079.9
5714,4602306.35
5715,4505335.3100000005
5716,4448864.33
5717,4558768.77
5718,4846064.46
5719,5368065.45
5720,5661634.4
5721,5856898.99
5722,6158354.71
5723,6521491.43
5724,6739487.45
5725,6873814.569999999
5726,7115871.72
5727,7303469.64
5728,7486661.720000001
5729,7612086.8100000005
5730,7591969.66
5731,7508332.72
5732,7200521.3
5733,6955393.4
5734,6615737.96
5735,6105979.109999999
5736,5550120.03
5737,5131336.23
5738,4847714.35
5739,4711628.5
5740,4586151.75
5741,4601975.2700000005
5742,4769142.34
5743,5127840.71
5744,5327280.26
5745,5697545.28
5746,5983152.899999999
5747,6256222.63
5748,6431099.25
5749,6461288.06
5750,6712951.15
5751,6769797.75
5752,6766701.239999999
5753,6740005.08
5754,6574655.34
5755,6223363.49
5756,6012861.399999999
5757,5954605.47
5758,5768618.72
5759,5343582.67
5760,4996917.279999999
5761,4699255.83
5762,4534947.18
5763,4396577.100000001
5764,4343186.63
5765,4360174.17
5766,4594985.640000001
5767,4942523.78
5768,5079574.16
5769,5406466.66
5770,5804501.7
5771,5991437.65
5772,6154216.37
5773,6275769.99
5774,6484907.4399999995
5775,6527106.49
5776,6969037.75
5777,7099113.11
5778,7045710.0
5779,6936413.82
5780,6607114.97
5781,6597462.029999999
5782,6407681.319999999
5783,6049464.58
5784,5693366.41
5785,5368847.680000001
5786,4967262.95
5787,4819300.21
5788,4664236.28
5789,4684249.34
5790,4803396.98
5791,5113430.87
5792,5273326.27
5793,5559449.07
5794,6076424.97
5795,6299478.11
5796,6409744.109999999
5797,6411677.01
5798,6609833.99
5799,6722635.41
5800,6762313.57
5801,6787284.5
5802,6577825.38
5803,6308532.85
5804,5990188.38
5805,5765489.06
5806,5503164.62
5807,5137109.56
5808,4765160.4
5809,4485533.75
5810,4308355.87
5811,4124463.06
5812,4014762.21
5813,3938058.24
5814,4032909.71
5815,4086763.24
5816,4107643.96
5817,4301516.63
5818,4525627.39
5819,4706111.97
5820,4855630.42
5821,4935682.56
5822,5039599.74
5823,5135690.4399999995
5824,5162546.64
5825,5038758.24
5826,4983026.569999999
5827,4864140.51
5828,4747525.21
5829,4825059.720000001
5830,4710127.83
5831,4479416.65
5832,4243119.84
5833,4082588.2600000002
5834,3937499.2199999997
5835,3814731.91
5836,3747818.4499999997
5837,3732706.9699999997
5838,3759683.37
5839,3821481.61
5840,3840137.43
5841,3970045.31
5842,4153076.13
5843,4298684.34
5844,4386623.76
5845,4431642.79
5846,4440924.48
5847,4447540.72
5848,4473728.8
5849,4479043.99
5850,4500523.12
5851,4485639.49
5852,4464633.41
5853,4585206.7700000005
5854,4539072.2700000005
5855,4365038.92
5856,4166955.06
5857,3999660.89
5858,3895626.57
5859,3808276.4699999997
5860,3739997.35
5861,3725025.71
5862,3805273.85
5863,3921419.77
5864,3900864.6599999997
5865,4124840.31
5866,4454911.95
5867,4771915.67
5868,5040097.64
5869,5305804.03
5870,5528670.68
5871,5702775.71
5872,5779627.29
5873,5874525.5200000005
5874,5791251.02
5875,5624712.800000001
5876,5520437.4799999995
5877,5575982.71
5878,5454315.76
5879,5096605.5600000005
5880,4763654.17
5881,4484585.57
5882,4295525.49
5883,4166792.8699999996
5884,4120459.0700000003
5885,4230453.05
5886,4529878.08
5887,5071805.45
5888,5350304.0600000005
5889,5569084.11
5890,5810022.97
5891,6063762.78
5892,6248531.55
5893,6319935.899999999
5894,6284688.72
5895,6499763.45
5896,6591204.45
5897,6653959.33
5898,6708256.44
5899,6544752.24
5900,6440881.86
5901,6561933.680000001
5902,6293532.64
5903,5902056.29
5904,5494695.21
5905,5202720.34
5906,5030977.0
5907,4757740.7
5908,4613034.86
5909,4628084.03
5910,4941551.56
5911,5347402.74
5912,5513786.45
5913,5779721.03
5914,5947864.65
5915,5945132.59
5916,5963266.239999999
5917,6031860.99
5918,6112834.03
5919,6172708.9
5920,6172444.14
5921,6189471.63
5922,6102749.07
5923,5947880.8
5924,5783315.649999999
5925,5791945.56
5926,5555245.14
5927,5139000.6899999995
5928,4730881.8100000005
5929,4436936.38
5930,4296701.2
5931,4179598.14
5932,4098898.36
5933,4190004.0300000003
5934,4427873.97
5935,4877015.01
5936,5104045.85
5937,5269672.5200000005
5938,5457050.61
5939,5653785.07
5940,5778847.7700000005
5941,5864004.83
5942,5953335.03
5943,6014869.47
5944,6005923.79
5945,5970292.07
5946,6008182.33
5947,5870897.57
5948,5755142.21
5949,5737061.24
5950,5582353.03
5951,5157261.54
5952,4736368.91
5953,4549817.83
5954,4321666.88
5955,4252898.07
5956,4211087.41
5957,4255348.5
5958,4505729.430000001
5959,4945568.52
5960,5178327.16
5961,5331080.29
5962,5541216.850000001
5963,5718125.94
5964,5774299.99
5965,5767445.48
5966,5749521.21
5967,5769276.319999999
5968,5804685.25
5969,5751129.6899999995
5970,5638650.24
5971,5555261.4399999995
5972,5494318.2
5973,5536152.43
5974,5374500.45
5975,5069287.529999999
5976,4788282.24
5977,4540107.66
5978,4367324.7700000005
5979,4214033.37
5980,4146490.41
5981,4144166.0700000003
5982,4217172.649999999
5983,4427189.08
5984,4467016.01
5985,4691211.61
5986,4868874.26
5987,5003478.76
5988,5136840.04
5989,5241540.2
5990,5339044.720000001
5991,5406757.33
5992,5580079.06
5993,5533181.95
5994,5519499.600000001
5995,5403958.77
5996,5298533.22
5997,5353486.2299999995
5998,5150352.06
5999,4914893.39
6000,4604278.3
6001,4374473.95
6002,4177442.96
6003,4048566.5700000003
6004,3899681.19
6005,3852245.81
6006,3898856.4999999995
6007,3940234.73
6008,3936904.5000000005
6009,4147911.83
6010,4328176.74
6011,4547992.39
6012,4719865.88
6013,4759634.8
6014,4807931.87
6015,4789660.2
6016,4807297.91
6017,4828746.87
6018,4856934.569999999
6019,4802330.73
6020,4779753.52
6021,4898324.25
6022,4734135.93
6023,4497725.7
6024,4268125.9
6025,4085506.6
6026,3988114.08
6027,3919649.47
6028,3932335.66
6029,4061236.58
6030,4330976.63
6031,4839445.43
6032,5132245.63
6033,5248675.24
6034,5352940.7700000005
6035,5425558.43
6036,5500727.6
6037,5585615.62
6038,5729356.42
6039,5754432.04
6040,5657032.37
6041,5621543.16
6042,5606756.75
6043,5554399.71
6044,5490056.050000001
6045,5610284.79
6046,5386557.66
6047,5016179.4
6048,4696152.34
6049,4465286.840000001
6050,4319269.38
6051,4218102.14
6052,4183592.22
6053,4277852.5200000005
6054,4559183.38
6055,5071032.96
6056,5369904.4399999995
6057,5567641.23
6058,5763500.51
6059,6056841.36
6060,6162836.21
6061,6339455.5
6062,6660119.14
6063,6832666.28
6064,7067195.57
6065,7286146.21
6066,7351277.05
6067,7250856.23
6068,7194517.68
6069,7278011.649999999
6070,7052762.449999999
6071,6573103.84
6072,6055748.78
6073,5721014.97
6074,5416873.29
6075,5251602.05
6076,5104053.86
6077,5131128.33
6078,5355242.24
6079,5818994.95
6080,6030718.95
6081,6371802.46
6082,6803590.7299999995
6083,7286473.92
6084,7720017.36
6085,8158839.91
6086,8502377.85
